기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00_06_매출_건수,시간대_06_11_매출_건수,시간대_11_14_매출_건수,시간대_14_17_매출_건수,시간대_17_21_매출_건수,시간대_21_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,위도,경도,lat,lon,중분류_매핑,300m내_경쟁_업종_수
20204,A,골목상권,3110139,자양4동주민센터,2093578,1011862,1081716,245802,280085,337434,349338,368663,512258,568445,437290,222493,222240,354652,288457,301968,301289,301478,302292,300924,292579,293048,HL,상권축소,105,48,93,49,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100010,커피-음료,13,14,21,3,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,비알코올,21
20211,A,골목상권,3110139,자양4동주민센터,2033106,985055,1048052,227162,277209,338870,340874,356322,492671,549973,428513,218896,215718,340365,279643,291868,294240,293489,292472,294856,283864,282315,HL,상권축소,107,48,94,49,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100001,한식음식점,30,31,7,2,7,2,1,470835918,12971,364113110,106722808,51298028,89105615,131177779,44919141,47612547,64891759,41831049,3230826,34449459,154682314,63104345,181117530,34251444,222659202,122412757,778558,24144247,49013335,56077353,92804171,122254293,10105,2866,1923,2277,2152,1870,1883,1982,884,34,449,6123,2074,3770,521,7524,4662,31,1050,1358,1924,3757,4064,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,한식,46
20211,A,골목상권,3110139,자양4동주민센터,2033106,985055,1048052,227162,277209,338870,340874,356322,492671,549973,428513,218896,215718,340365,279643,291868,294240,293489,292472,294856,283864,282315,HL,상권축소,107,48,94,49,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100002,중식음식점,5,5,0,0,0,0,0,30340540,1514,17384850,12955690,5790109,2916409,4154016,2965058,1559258,8238746,4716944,0,495965,11794024,5989031,11768772,292748,15267366,12556399,53227,2129584,6934699,6300216,8674431,3731606,1023,491,359,187,208,151,118,301,190,0,21,615,284,554,40,867,555,13,133,425,363,310,178,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,중식,2
20211,A,골목상권,3110139,자양4동주민센터,2033106,985055,1048052,227162,277209,338870,340874,356322,492671,549973,428513,218896,215718,340365,279643,291868,294240,293489,292472,294856,283864,282315,HL,상권축소,107,48,94,49,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100010,커피-음료,11,12,0,0,17,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,비알코올,21
20212,A,골목상권,3110139,자양4동주민센터,2009068,971197,1037871,221624,289362,335285,334554,356183,472061,541138,419678,212447,212723,342100,280980,288469,288995,290405,289168,291525,281586,278920,HL,상권축소,108,48,95,49,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100001,한식음식점,29,30,0,0,3,1,1,590028724,15347,459386949,130641775,92236458,109819889,96438952,65433272,95458378,76334471,54307304,6040314,11380299,220352360,80947349,203865799,67442603,284720602,141805354,1682055,38703114,58421866,78889387,115270351,133559178,12169,3178,2236,2733,2032,2358,2810,2033,1145,507,731,6800,1776,4563,970,9171,5181,30,1227,2200,1901,4399,4591,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,한식,46
20212,A,골목상권,3110139,자양4동주민센터,2009068,971197,1037871,221624,289362,335285,334554,356183,472061,541138,419678,212447,212723,342100,280980,288469,288995,290405,289168,291525,281586,278920,HL,상권축소,108,48,95,49,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100002,중식음식점,5,5,0,0,0,0,0,31048019,1663,19360914,11687105,3516290,5154209,2859068,3210485,4620862,6516403,5170702,0,137182,16012251,3751878,10727547,419161,13446462,13911848,0,2786097,2932470,8075166,6249192,7315389,1116,547,246,258,160,159,293,295,252,0,21,800,224,572,46,772,667,0,131,166,491,334,316,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,중식,2
20212,A,골목상권,3110139,자양4동주민센터,2009068,971197,1037871,221624,289362,335285,334554,356183,472061,541138,419678,212447,212723,342100,280980,288469,288995,290405,289168,291525,281586,278920,HL,상권축소,108,48,95,49,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100010,커피-음료,12,13,8,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,비알코올,21
20213,A,골목상권,3110139,자양4동주민센터,1993437,952075,1041362,225126,283552,325590,328039,354293,476838,527310,414033,214235,214251,348653,274956,285863,290793,288596,289548,289212,276554,272871,HL,상권축소,108,48,96,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100001,한식음식점,29,30,0,0,0,0,1,695786031,13811,580044128,115741903,57012495,103037882,141256423,188439129,90298199,75432877,40309026,5675643,74963778,286207208,126591939,170834067,31513396,239518478,136163894,465073,31909056,47511615,58942158,91708462,145146009,10990,2821,2366,2023,2086,2231,2284,1842,979,226,924,6658,1396,3979,628,8595,3803,19,1684,1707,1618,3479,3888,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,한식,46
20213,A,골목상권,3110139,자양4동주민센터,1993437,952075,1041362,225126,283552,325590,328039,354293,476838,527310,414033,214235,214251,348653,274956,285863,290793,288596,289548,289212,276554,272871,HL,상권축소,108,48,96,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100002,중식음식점,5,5,0,0,0,0,0,42260132,1936,31016262,11243870,3617667,3055631,2428457,16314340,5600167,7022889,4220981,0,833644,21349004,11055319,9022165,0,19215401,7479864,0,824484,3467177,7389256,7796007,7218341,1486,450,245,281,98,463,399,239,211,0,42,1133,263,498,0,1043,450,0,62,267,443,392,331,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,중식,2
20213,A,골목상권,3110139,자양4동주민센터,1993437,952075,1041362,225126,283552,325590,328039,354293,476838,527310,414033,214235,214251,348653,274956,285863,290793,288596,289548,289212,276554,272871,HL,상권축소,108,48,96,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,121,93,28,0,1,14,30,37,39,0,0,8,20,28,37,0,1,6,10,9,2,CS100010,커피-음료,12,13,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,비알코올,21
20214,A,골목상권,3110139,자양4동주민센터,2027370,959934,1067435,235858,285217,339981,333890,356228,476195,537278,422694,217309,219673,354593,275820,290660,293018,291758,292525,292426,284464,282520,HL,상권축소,110,48,96,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100001,한식음식점,29,30,0,0,0,0,1,629761299,17335,514730781,115030518,67190702,75372675,145197387,96681046,130288971,63291873,51738645,3715365,70662320,164380423,160154893,199261920,31586378,277158719,156525859,352105,35568151,53470270,64825285,130212884,149255891,14201,3134,2726,2680,3018,2962,2815,1933,1201,173,1493,8215,2498,4363,593,10209,5882,9,2094,2113,1901,5480,4492,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,한식,46
20214,A,골목상권,3110139,자양4동주민센터,2027370,959934,1067435,235858,285217,339981,333890,356228,476195,537278,422694,217309,219673,354593,275820,290660,293018,291758,292525,292426,284464,282520,HL,상권축소,110,48,96,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100002,중식음식점,5,5,0,0,0,0,0,64092225,2095,49701583,14390642,4365995,5687340,1318674,12778587,25550987,6117023,8273619,811711,527623,30469326,18530818,13133985,618762,21847690,12933938,580850,1578121,5851635,11940397,9372935,5457693,1529,566,229,301,109,359,531,243,323,59,21,1110,279,546,80,1214,503,28,103,276,594,405,310,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,중식,2
20214,A,골목상권,3110139,자양4동주민센터,2027370,959934,1067435,235858,285217,339981,333890,356228,476195,537278,422694,217309,219673,354593,275820,290660,293018,291758,292525,292426,284464,282520,HL,상권축소,110,48,96,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100010,커피-음료,13,15,13,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,비알코올,21
20221,A,골목상권,3110139,자양4동주민센터,2099296,1002173,1097122,238488,297090,354031,349948,367116,492623,558006,436405,225967,227822,365014,286083,300523,299768,302946,303110,302394,295645,294908,HL,상권축소,111,48,97,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100001,한식음식점,29,30,0,0,0,0,1,680039972,16627,558080346,121959626,67371607,128281255,61542210,158917798,141967476,68485637,53473989,971679,91885434,172589354,53775584,337431693,23386228,254568059,131137012,0,28928833,51200460,59600112,102218460,143757206,13197,3430,2721,2366,2606,2768,2736,2266,1164,41,992,8272,2467,4403,452,9089,6048,0,1513,1676,2115,4393,5441,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,한식,46
20221,A,골목상권,3110139,자양4동주민센터,2099296,1002173,1097122,238488,297090,354031,349948,367116,492623,558006,436405,225967,227822,365014,286083,300523,299768,302946,303110,302394,295645,294908,HL,상권축소,111,48,97,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100002,중식음식점,5,5,0,0,0,0,0,39018290,1837,27735795,11282495,4220798,9383702,632070,9635136,3864089,6291185,4991310,0,369336,17328654,4901415,16099524,319361,16150133,8886159,0,1547627,2900414,7598263,9785692,3204296,1340,497,250,293,80,440,277,287,210,0,21,1005,244,513,54,891,418,0,122,183,356,493,153,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,중식,2
20221,A,골목상권,3110139,자양4동주민센터,2099296,1002173,1097122,238488,297090,354031,349948,367116,492623,558006,436405,225967,227822,365014,286083,300523,299768,302946,303110,302394,295645,294908,HL,상권축소,111,48,97,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100010,커피-음료,14,16,6,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,비알코올,21
20222,A,골목상권,3110139,자양4동주민센터,2141986,1019278,1122708,251082,329114,358995,346846,363906,492044,563105,433932,224015,236132,390058,294744,306798,306724,305433,305711,307121,307033,303165,HL,상권축소,114,48,98,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100001,한식음식점,28,29,0,0,3,1,1,811138484,19211,671750696,139387788,148461587,88890834,87235440,231760371,115402464,70598948,68788840,6619312,14088058,176808630,125653702,400315092,87653690,352189592,161452763,237612,56975000,83028977,79021372,121330828,173048565,15622,3589,2948,3061,3233,2938,3442,2197,1392,243,1070,9780,2107,4666,1345,12458,5599,8,2684,2795,2055,4667,5843,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,한식,46
20222,A,골목상권,3110139,자양4동주민센터,2141986,1019278,1122708,251082,329114,358995,346846,363906,492044,563105,433932,224015,236132,390058,294744,306798,306724,305433,305711,307121,307033,303165,HL,상권축소,114,48,98,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100002,중식음식점,5,5,0,0,0,0,0,57489298,2448,39993946,17495352,10398628,3638838,774761,3800775,21380944,9154087,8341265,306055,390441,29603114,13254593,13296373,638722,22699091,12524036,33267,2673023,9701918,5913125,11573851,5327944,1775,673,361,382,114,304,614,370,303,34,21,1404,295,594,100,1296,689,7,158,481,369,723,248,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,중식,2
20222,A,골목상권,3110139,자양4동주민센터,2141986,1019278,1122708,251082,329114,358995,346846,363906,492044,563105,433932,224015,236132,390058,294744,306798,306724,305433,305711,307121,307033,303165,HL,상권축소,114,48,98,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100010,커피-음료,16,18,11,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,비알코올,21
20223,A,골목상권,3110139,자양4동주민센터,2132681,1016024,1116657,242501,342504,354239,341344,362934,489162,560000,433413,222096,232308,390226,294637,305734,307853,305883,306909,306204,301936,298164,HL,상권축소,115,49,99,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100001,한식음식점,27,28,0,0,4,1,1,727641006,17205,609259086,118381920,62474899,63530370,171094172,159276710,152882935,73388823,44993097,8315262,19127554,433875929,48933910,147418394,69969957,258019900,131195995,270141,27129647,59979470,65907894,110113485,125815259,14152,3053,2437,2777,3111,2972,2855,1857,1196,263,920,9295,1983,3503,1241,11081,4939,13,1976,2303,1830,4565,5329,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,한식,46
20223,A,골목상권,3110139,자양4동주민센터,2132681,1016024,1116657,242501,342504,354239,341344,362934,489162,560000,433413,222096,232308,390226,294637,305734,307853,305883,306909,306204,301936,298164,HL,상권축소,115,49,99,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100002,중식음식점,5,5,0,0,0,0,0,34429186,2031,24359044,10070142,4089092,5209045,2798078,3688630,8574199,7173012,2897130,1343978,0,14249958,9349472,8348053,1137725,19750465,7824207,99800,2155764,2785387,5535714,9928507,7069500,1489,542,245,386,180,339,339,396,146,132,0,1011,317,464,107,1311,439,7,186,145,406,615,390,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,중식,2
20223,A,골목상권,3110139,자양4동주민센터,2132681,1016024,1116657,242501,342504,354239,341344,362934,489162,560000,433413,222096,232308,390226,294637,305734,307853,305883,306909,306204,301936,298164,HL,상권축소,115,49,99,50,5303,2677,2626,418,780,779,746,969,1611,195,393,432,400,520,737,223,387,347,346,449,874,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,112,89,23,0,0,11,30,35,36,0,0,9,19,25,36,0,0,2,11,10,0,CS100010,커피-음료,15,17,6,1,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,비알코올,21
20224,A,골목상권,3110139,자양4동주민센터,2114037,1002716,1111323,239169,326295,352778,335761,364333,495703,562076,433145,219595,228832,378689,291700,303511,304670,303789,303953,303958,299477,294679,HL,상권축소,117,48,99,51,5586,2830,2756,358,523,800,823,1049,2033,155,271,415,443,568,978,203,252,385,380,481,1055,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,110,94,16,0,0,9,27,34,40,0,0,6,20,28,40,0,0,3,7,6,0,CS100001,한식음식점,28,29,3,1,0,0,1,768942712,20059,627747880,141194832,153221125,77616687,156729029,156991064,83189975,86918539,54276293,6640965,23107293,190032777,299038451,190920216,59203010,273220754,172012719,163801,31349323,57344384,87424570,128469348,140482050,16773,3286,2896,3458,3656,3360,3403,2329,957,310,1073,11070,2976,3684,946,11644,7037,11,2149,2093,2685,5686,6057,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,한식,46
20224,A,골목상권,3110139,자양4동주민센터,2114037,1002716,1111323,239169,326295,352778,335761,364333,495703,562076,433145,219595,228832,378689,291700,303511,304670,303789,303953,303958,299477,294679,HL,상권축소,117,48,99,51,5586,2830,2756,358,523,800,823,1049,2033,155,271,415,443,568,978,203,252,385,380,481,1055,3040,0,3040,2460503,6,1598822707,491577987,189401032,120911590,228477102,225434061,52705897,55681114,167169137,67464787,110,94,16,0,0,9,27,34,40,0,0,6,20,28,40,0,0,3,7,6,0,CS100002,중식음식점,5,5,0,0,0,0,0,39405798,1642,20636932,18768866,3442422,2341570,199601,9551644,5101695,10835462,7933404,1137724,422098,15132216,5172812,16296770,1244178,22682995,14507436,0,4490367,6141561,4642288,14620539,7295676,994,648,224,187,27,270,286,381,267,134,21,549,253,585,100,1062,464,0,216,286,277,531,216,205610,448404,11215,광진구,11215847,자양4동,155861,37.535120964,127.06347301,37.535120964,127.06347301,중식,2
