기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,위도,경도,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00_06_매출_건수,시간대_06_11_매출_건수,시간대_11_14_매출_건수,시간대_14_17_매출_건수,시간대_17_21_매출_건수,시간대_21_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,lat,lon,중분류_매핑,300m내_경쟁_업종_수,점포_당_매출_금액,가장_가까운_역,역까지_거리_m,가장_가까운_역_승하차_인원_수,면적(㎡)
20201,A,골목상권,3110147,능동우편취급국,1554409,778957,775453,188581,328682,294741,227140,213395,301872,471777,334197,161752,149577,224011,213096,221095,220080,219720,218033,216657,225291,233533,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,85,49,92,48,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100001,한식음식점,22.0,25.0,12.0,3.0,8.0,2.0,3.0,710737603.0,25372.0,509488705.0,201248898.0,83266957.0,101783457.0,90322512.0,134172874.0,99942905.0,120357373.0,80891525.0,33955953.0,2501212.0,170740748.0,81233518.0,294903627.0,127402545.0,428592522.0,214654082.0,394461.0,90187538.0,121851003.0,168608721.0,162125082.0,100875070.0,19933.0,5439.0,4011.0,4403.0,3732.0,4061.0,3726.0,2973.0,2466.0,658.0,243.0,9668.0,3281.0,8653.0,2869.0,16553.0,7281.0,20.0,5362.0,4554.0,4939.0,5759.0,3236.0,37.55618033,127.0737784,한식,50,32306254.68,군자(능동) (7호선),515.5,24569.041143,"157,029"
20201,A,골목상권,3110147,능동우편취급국,1554409,778957,775453,188581,328682,294741,227140,213395,301872,471777,334197,161752,149577,224011,213096,221095,220080,219720,218033,216657,225291,233533,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,85,49,92,48,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55618033,127.0737784,중식,6,,군자(능동) (7호선),515.5,24569.041143,"157,029"
20201,A,골목상권,3110147,능동우편취급국,1554409,778957,775453,188581,328682,294741,227140,213395,301872,471777,334197,161752,149577,224011,213096,221095,220080,219720,218033,216657,225291,233533,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,85,49,92,48,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100010,커피-음료,7.0,7.0,29.0,2.0,0.0,0.0,0.0,16927956.0,2195.0,14723252.0,2204704.0,2477765.0,3145164.0,2217735.0,3420180.0,3462408.0,2052778.0,151926.0,0.0,554050.0,5812814.0,5342866.0,4878221.0,340005.0,5528248.0,10874873.0,141739.0,6330988.0,4180310.0,3485705.0,1970381.0,293998.0,1847.0,348.0,314.0,404.0,309.0,445.0,375.0,310.0,38.0,0.0,82.0,784.0,732.0,550.0,47.0,774.0,1384.0,24.0,938.0,564.0,370.0,218.0,45.0,37.55618033,127.0737784,비알코올,17,2418279.429,군자(능동) (7호선),515.5,24569.041143,"157,029"
20202,A,골목상권,3110147,능동우편취급국,1521638,758414,763224,192163,333330,289668,218475,201593,286413,458454,323567,159088,149235,221869,209425,216654,217063,215789,214743,212575,219882,224933,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,86,49,92,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100001,한식음식점,23.0,26.0,8.0,2.0,4.0,1.0,3.0,748798660.0,29760.0,552647340.0,196151320.0,86111044.0,128984764.0,131555534.0,87660398.0,118335600.0,102458169.0,93693151.0,38109005.0,4832125.0,213264194.0,57031653.0,286381474.0,149180209.0,446631813.0,209559948.0,342592.0,104543097.0,145116473.0,152848131.0,152692232.0,100649232.0,23058.0,6702.0,4802.0,4852.0,4608.0,4178.0,4618.0,3558.0,3144.0,757.0,389.0,13064.0,3547.0,8738.0,3265.0,19513.0,8141.0,22.0,6045.0,6527.0,4648.0,6482.0,3926.0,37.55618033,127.0737784,한식,50,32556463.48,군자(능동) (7호선),515.5,24569.041143,"157,029"
20202,A,골목상권,3110147,능동우편취급국,1521638,758414,763224,192163,333330,289668,218475,201593,286413,458454,323567,159088,149235,221869,209425,216654,217063,215789,214743,212575,219882,224933,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,86,49,92,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55618033,127.0737784,중식,6,,군자(능동) (7호선),515.5,24569.041143,"157,029"
20202,A,골목상권,3110147,능동우편취급국,1521638,758414,763224,192163,333330,289668,218475,201593,286413,458454,323567,159088,149235,221869,209425,216654,217063,215789,214743,212575,219882,224933,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,86,49,92,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100010,커피-음료,7.0,7.0,0.0,0.0,0.0,0.0,0.0,14611996.0,1997.0,12058142.0,2553854.0,2407636.0,2693615.0,2656621.0,1872083.0,2428187.0,2533301.0,20553.0,0.0,0.0,4631467.0,4689603.0,5037830.0,253096.0,4461546.0,10150450.0,75165.0,6283541.0,4244397.0,2781664.0,891380.0,335849.0,1686.0,311.0,311.0,400.0,359.0,305.0,311.0,305.0,6.0,0.0,0.0,704.0,635.0,628.0,30.0,640.0,1357.0,12.0,953.0,540.0,338.0,124.0,30.0,37.55618033,127.0737784,비알코올,17,2087428.0,군자(능동) (7호선),515.5,24569.041143,"157,029"
20203,A,골목상권,3110147,능동우편취급국,1483978,738495,745482,196055,320720,278117,217581,193137,278365,445815,314332,155414,147403,217301,203712,211364,209408,210648,211178,207903,213433,220044,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,86,50,93,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100001,한식음식점,25.0,29.0,7.0,2.0,0.0,0.0,4.0,671134571.0,29850.0,497905495.0,173229076.0,83690001.0,104838262.0,102415061.0,100435019.0,106527152.0,85069050.0,88160026.0,28451119.0,8297123.0,191926657.0,61733035.0,256913181.0,123813456.0,412182442.0,185419933.0,1773424.0,82797313.0,126711647.0,106850121.0,170794481.0,108675396.0,23705.0,6145.0,4546.0,4906.0,4673.0,4885.0,4695.0,3013.0,3132.0,519.0,442.0,12800.0,4092.0,8978.0,3019.0,20180.0,7805.0,53.0,5357.0,6334.0,5258.0,6636.0,4349.0,37.55618033,127.0737784,한식,50,26845382.84,군자(능동) (7호선),515.5,24569.041143,"157,029"
20203,A,골목상권,3110147,능동우편취급국,1483978,738495,745482,196055,320720,278117,217581,193137,278365,445815,314332,155414,147403,217301,203712,211364,209408,210648,211178,207903,213433,220044,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,86,50,93,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55618033,127.0737784,중식,6,,군자(능동) (7호선),515.5,24569.041143,"157,029"
20203,A,골목상권,3110147,능동우편취급국,1483978,738495,745482,196055,320720,278117,217581,193137,278365,445815,314332,155414,147403,217301,203712,211364,209408,210648,211178,207903,213433,220044,6402.0,3208.0,3194.0,677.0,1337.0,1214.0,871.0,1005.0,1298.0,352.0,683.0,627.0,442.0,508.0,596.0,325.0,654.0,587.0,429.0,497.0,702.0,3330.0,0.0,3330.0,267.0,145.0,122.0,0.0,33.0,55.0,59.0,62.0,58.0,0.0,12.0,30.0,34.0,32.0,37.0,0.0,21.0,25.0,25.0,30.0,21.0,LH,상권확장,86,50,93,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100010,커피-음료,7.0,7.0,0.0,0.0,0.0,0.0,0.0,21193442.0,3021.0,17785332.0,3408110.0,3043808.0,3001160.0,4037237.0,3844822.0,3858305.0,2944200.0,463910.0,0.0,666089.0,8132659.0,6618299.0,5297804.0,478591.0,7602365.0,13389556.0,154024.0,8929954.0,6270701.0,3900015.0,1239574.0,497653.0,2580.0,441.0,454.0,468.0,586.0,513.0,559.0,405.0,36.0,0.0,126.0,1167.0,858.0,811.0,59.0,984.0,2025.0,24.0,1448.0,856.0,424.0,164.0,92.0,37.55618033,127.0737784,비알코올,17,3027634.571,군자(능동) (7호선),515.5,24569.041143,"157,029"
20204,A,골목상권,3110147,능동우편취급국,1535231,761454,773777,191485,346358,285534,224127,195159,292567,458829,324739,159885,150534,227523,213722,218710,217936,216608,216574,216370,220336,228698,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,85,49,93,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100001,한식음식점,24.0,29.0,3.0,1.0,3.0,1.0,5.0,647204019.0,25972.0,463820410.0,183383609.0,66636531.0,104993215.0,99543675.0,97881004.0,94765985.0,109640133.0,73743476.0,17750259.0,4545040.0,156193385.0,71127246.0,310360568.0,87227521.0,394217968.0,202746670.0,1281713.0,84777088.0,126990468.0,122351460.0,181105367.0,80458541.0,19873.0,6099.0,3540.0,4433.0,3875.0,4335.0,3690.0,3348.0,2751.0,303.0,421.0,10247.0,3946.0,9240.0,1815.0,17036.0,7357.0,79.0,5164.0,4586.0,5639.0,5662.0,3262.0,37.55618033,127.0737784,한식,50,26966834.13,군자(능동) (7호선),515.5,24569.041143,"157,029"
20204,A,골목상권,3110147,능동우편취급국,1535231,761454,773777,191485,346358,285534,224127,195159,292567,458829,324739,159885,150534,227523,213722,218710,217936,216608,216574,216370,220336,228698,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,85,49,93,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55618033,127.0737784,중식,6,,군자(능동) (7호선),515.5,24569.041143,"157,029"
20204,A,골목상권,3110147,능동우편취급국,1535231,761454,773777,191485,346358,285534,224127,195159,292567,458829,324739,159885,150534,227523,213722,218710,217936,216608,216574,216370,220336,228698,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,85,49,93,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100010,커피-음료,7.0,7.0,0.0,0.0,0.0,0.0,0.0,18843894.0,3172.0,15151969.0,3691925.0,2444304.0,3552627.0,3664850.0,3315027.0,2175161.0,3148740.0,543185.0,0.0,2051003.0,7247326.0,5259196.0,4157179.0,129190.0,6574571.0,12121791.0,38656.0,7442204.0,7036166.0,1694938.0,2112375.0,372023.0,2611.0,561.0,471.0,663.0,589.0,502.0,386.0,456.0,105.0,0.0,344.0,1179.0,886.0,734.0,29.0,1200.0,1960.0,12.0,1377.0,1012.0,259.0,438.0,62.0,37.55618033,127.0737784,비알코올,17,2691984.857,군자(능동) (7호선),515.5,24569.041143,"157,029"
20211,A,골목상권,3110147,능동우편취급국,1558276,769721,788555,185566,352444,285689,235894,201353,297330,459077,328104,162519,152985,235122,220470,221480,220261,219624,220571,220135,224304,231901,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,85,50,94,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100001,한식음식점,23.0,28.0,0.0,0.0,4.0,1.0,5.0,790872705.0,36699.0,597428284.0,193444421.0,96542323.0,121542324.0,138583560.0,113667729.0,127092348.0,115448583.0,77995838.0,4326354.0,8440921.0,242498564.0,83472694.0,376574019.0,75560153.0,508237615.0,191688880.0,558700.0,101331799.0,156763811.0,121150868.0,201712411.0,118408908.0,29492.0,7207.0,5722.0,5656.0,6745.0,5638.0,5731.0,4343.0,2864.0,150.0,640.0,16390.0,4449.0,13088.0,1982.0,25724.0,8075.0,42.0,5552.0,8335.0,6521.0,8395.0,4960.0,37.55618033,127.0737784,한식,50,34385769.78,군자(능동) (7호선),515.5,24569.041143,"157,029"
20211,A,골목상권,3110147,능동우편취급국,1558276,769721,788555,185566,352444,285689,235894,201353,297330,459077,328104,162519,152985,235122,220470,221480,220261,219624,220571,220135,224304,231901,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,85,50,94,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55618033,127.0737784,중식,6,,군자(능동) (7호선),515.5,24569.041143,"157,029"
20211,A,골목상권,3110147,능동우편취급국,1558276,769721,788555,185566,352444,285689,235894,201353,297330,459077,328104,162519,152985,235122,220470,221480,220261,219624,220571,220135,224304,231901,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,85,50,94,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100010,커피-음료,8.0,8.0,13.0,1.0,0.0,0.0,0.0,97867438.0,10489.0,63508218.0,34359220.0,11356915.0,14376460.0,13597158.0,11169203.0,13008482.0,17506634.0,16852586.0,53438.0,4541346.0,26056595.0,28433932.0,33055001.0,5727126.0,37282192.0,58997207.0,1770945.0,46591763.0,24934248.0,11292356.0,9079096.0,2610991.0,7018.0,3471.0,1398.0,1597.0,1400.0,1263.0,1360.0,1884.0,1587.0,6.0,612.0,2840.0,2964.0,3403.0,664.0,4413.0,5957.0,220.0,5001.0,2679.0,1067.0,1055.0,347.0,37.55618033,127.0737784,비알코올,17,12233429.75,군자(능동) (7호선),515.5,24569.041143,"157,029"
20212,A,골목상권,3110147,능동우편취급국,1541587,763471,778118,176876,366188,277711,230057,197502,293252,470342,326094,155038,145838,224800,219478,218997,219241,219124,218344,218042,221592,226249,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,88,50,95,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100001,한식음식점,24.0,29.0,3.0,1.0,0.0,0.0,5.0,905041262.0,41266.0,668426858.0,236614404.0,117742010.0,128374838.0,142040671.0,143598907.0,136670432.0,158292669.0,78321735.0,3318739.0,9110238.0,301030755.0,102991034.0,364462100.0,124128396.0,548764775.0,249829944.0,3121063.0,113874499.0,157193921.0,166058617.0,205801624.0,152544993.0,33215.0,8051.0,6341.0,6484.0,6344.0,6892.0,7154.0,5150.0,2901.0,107.0,697.0,18329.0,4862.0,14040.0,3231.0,27886.0,9841.0,256.0,6379.0,8429.0,6803.0,9167.0,6692.0,37.55618033,127.0737784,한식,50,37710052.58,군자(능동) (7호선),515.5,24569.041143,"157,029"
20212,A,골목상권,3110147,능동우편취급국,1541587,763471,778118,176876,366188,277711,230057,197502,293252,470342,326094,155038,145838,224800,219478,218997,219241,219124,218344,218042,221592,226249,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,88,50,95,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55618033,127.0737784,중식,6,,군자(능동) (7호선),515.5,24569.041143,"157,029"
20212,A,골목상권,3110147,능동우편취급국,1541587,763471,778118,176876,366188,277711,230057,197502,293252,470342,326094,155038,145838,224800,219478,218997,219241,219124,218344,218042,221592,226249,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,88,50,95,49,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100010,커피-음료,8.0,8.0,0.0,0.0,0.0,0.0,0.0,120161456.0,12874.0,76193397.0,43968059.0,14151626.0,16245260.0,14647817.0,15924944.0,15223750.0,22979502.0,20988557.0,115269.0,4135619.0,31189295.0,36209836.0,39395228.0,9116209.0,44099458.0,75826575.0,2010023.0,58235017.0,31762501.0,13049615.0,10692687.0,4176190.0,8510.0,4364.0,1690.0,1833.0,1628.0,1680.0,1679.0,2143.0,2221.0,18.0,562.0,3341.0,3897.0,4146.0,910.0,5105.0,7725.0,264.0,6273.0,3208.0,1291.0,1378.0,417.0,37.55618033,127.0737784,비알코올,17,15020182.0,군자(능동) (7호선),515.5,24569.041143,"157,029"
20213,A,골목상권,3110147,능동우편취급국,1115023,555685,559337,126714,263770,207852,165626,144133,206927,336761,234052,115693,108603,163522,156391,157612,159387,157282,155709,154357,168288,162387,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,90,50,96,50,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100001,한식음식점,25.0,30.0,7.0,2.0,3.0,1.0,5.0,743217154.0,36118.0,553922832.0,189294322.0,90869952.0,100628401.0,105030370.0,135877307.0,121516802.0,120527916.0,68766406.0,3229761.0,8174747.0,244011509.0,83694979.0,330061016.0,74045142.0,476652026.0,200008745.0,4359579.0,99951389.0,151833796.0,108216209.0,192354601.0,119945199.0,28793.0,7325.0,5283.0,5523.0,5157.0,6567.0,6263.0,4642.0,2683.0,107.0,699.0,15644.0,4283.0,12815.0,2570.0,25607.0,8209.0,138.0,5789.0,7050.0,5735.0,9228.0,5877.0,37.55618033,127.0737784,한식,50,29728686.16,군자(능동) (7호선),515.5,24569.041143,"157,029"
20213,A,골목상권,3110147,능동우편취급국,1115023,555685,559337,126714,263770,207852,165626,144133,206927,336761,234052,115693,108603,163522,156391,157612,159387,157282,155709,154357,168288,162387,6260.0,3171.0,3089.0,617.0,1355.0,1161.0,849.0,968.0,1310.0,329.0,698.0,616.0,443.0,474.0,611.0,288.0,657.0,545.0,406.0,494.0,699.0,3407.0,0.0,3407.0,252.0,143.0,109.0,0.0,27.0,54.0,57.0,61.0,53.0,0.0,11.0,30.0,35.0,32.0,35.0,0.0,16.0,24.0,22.0,29.0,18.0,LH,상권확장,90,50,96,50,206519,450742,11215,광진구,11215730,군자동,157029,37.55618033,127.0737784,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55618033,127.0737784,중식,6,,군자(능동) (7호선),515.5,24569.041143,"157,029"
