bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat
MA010120220814216980,서울편백찜,광장점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,332,5,서울특별시 광진구 광장동 332-5,1.12153E+11,서울특별시 광진구 광장로,83,,1.12151E+24,,서울특별시 광진구 광장로 83,143809,4967,,1,,127.10629318,37.548028537
MA010120220814201458,고돼지,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,100,17,서울특별시 광진구 군자동 100-17,1.12153E+11,서울특별시 광진구 군자로,99,2,1.12151E+24,,서울특별시 광진구 군자로 99-2,143839,5001,,1,,127.0712055,37.552109401
MA010120220814232008,방이샤브샤브칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,102,29,서울특별시 광진구 군자동 102-29,1.12153E+11,서울특별시 광진구 군자로,106,,1.12151E+24,,서울특별시 광진구 군자로 106,143839,5004,,1,,127.07178297,37.552433411
MA010120220814191668,공주식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,64,1,서울특별시 광진구 군자동 64-1,1.12153E+11,서울특별시 광진구 군자로,137,,1.12151E+24,,서울특별시 광진구 군자로 137,143837,4999,,1,,127.07434234,37.554206793
MA010120220814211340,제주밤바다,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,24,서울특별시 광진구 화양동 8-24,1.12154E+11,서울특별시 광진구 아차산로33길,15,,1.12151E+24,,서울특별시 광진구 아차산로33길 15,143914,5017,,1,,127.07007476,37.541027792
MA010120220814244654,가운소곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,185,2,서울특별시 광진구 광장동 185-2,1.12154E+11,서울특별시 광진구 아차산로78길,177,,1.12151E+24,,서울특별시 광진구 아차산로78길 177,143803,4969,,1,,127.10826147,37.54752219
MA010120220814288151,세광양대창군자점,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215780,능동,1121510200,능동,1.12151E+18,1,대지,223,2,서울특별시 광진구 능동 223-2,1.12154E+11,서울특별시 광진구 능동로36길,16,,1.12151E+24,,서울특별시 광진구 능동로36길 16,143847,4985,,,,127.07991223,37.555942079
MA010120220814314115,미친쭈꾸미,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,11,16,서울특별시 광진구 화양동 11-16,1.12154E+11,서울특별시 광진구 동일로24길,93,,1.12151E+24,,서울특별시 광진구 동일로24길 93,143914,5016,,1,,127.07009885,37.542586507
MA010120220814341001,포비,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,33,56,서울특별시 광진구 화양동 33-56,1.12154E+11,서울특별시 광진구 동일로26길,57,,1.12151E+24,,서울특별시 광진구 동일로26길 57,143916,5015,,1,,127.06901445,37.544632414
MA010120220814343385,고기한끼,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,773,9,서울특별시 광진구 자양동 773-9,1.12153E+11,서울특별시 광진구 아차산로,325,,1.12151E+24,,서울특별시 광진구 아차산로 325,143853,5027,,1,,127.07901037,37.537841622
MA010120220814333637,한결보쌈,건대점,I2,음식,I201,한식,I20103,족발/보쌈,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,859,,서울특별시 광진구 자양동 859,1.12153E+11,서울특별시 광진구 아차산로,345,,1.12151E+24,래미안프리미어팰리스,서울특별시 광진구 아차산로 345,143191,5026,,1,,127.08145399,37.537524612
MA010120220814334293,뉴문,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,70,6,서울특별시 광진구 구의동 70-6,1.12153E+11,서울특별시 광진구 자양로,242,,1.12151E+24,,서울특별시 광진구 자양로 242,143819,4975,,1,,127.08894533,37.547943769
MA010120220814383791,사랑채,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,587,15,서울특별시 광진구 구의동 587-15,1.12153E+11,서울특별시 광진구 아차산로,440,8,1.12151E+24,명칭없음,서울특별시 광진구 아차산로 440-8,143831,5047,,,,127.09160391,37.538102824
MA0101202209A0007267,테크노죽&닭,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,546,4,서울특별시 광진구 구의동 546-4,1.12154E+11,서울특별시 광진구 광나루로56길,85,,1.12151E+24,테크노-마트,서울특별시 광진구 광나루로56길 85,143721,5116,,1,,127.0956968,37.535720938
MA010120220814390517,황돈,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,653,39,서울특별시 광진구 자양동 653-39,1.12154E+11,서울특별시 광진구 뚝섬로55길,9,,1.12151E+24,,서울특별시 광진구 뚝섬로55길 9,143867,5060,,1,,127.0823417,37.531937792
MA0101202209A0022916,제이아이,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,27,서울특별시 광진구 화양동 8-27,1.12154E+11,서울특별시 광진구 동일로22길,101,,1.12151E+24,,서울특별시 광진구 동일로22길 101,143914,5017,,1,,127.06983726,37.541163083
MA0101202209A0044450,군자오리촌,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,473,16,서울특별시 광진구 군자동 473-16,1.12154E+11,서울특별시 광진구 능동로35길,18,1,1.12151E+24,,서울특별시 광진구 능동로35길 18-1,143838,4996,,1,,127.07812531,37.557123582
MA0101202209A0054732,나물밥집수수,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215780,능동,1121510200,능동,1.12151E+18,1,대지,257,2,서울특별시 광진구 능동 257-2,1.12154E+11,서울특별시 광진구 능동로36길,186,,1.12151E+24,,서울특별시 광진구 능동로36길 186,143849,4987,,1,,127.08828294,37.552404207
MA0101202209A0055058,네모푸드,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,242,9,서울특별시 광진구 중곡동 242-9,1.12154E+11,서울특별시 광진구 긴고랑로14길,6,,1.12151E+24,,서울특별시 광진구 긴고랑로14길 6,143904,4914,,1,,127.08137908,37.562293105
MA0101202209A0045855,땅스부대찌개광장동점,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,457,1,서울특별시 광진구 광장동 457-1,1.12154E+11,서울특별시 광진구 아차산로70길,26,,1.12151E+24,광희현대타워,서울특별시 광진구 아차산로70길 26,143814,4974,,,,127.10123792,37.541942227
MA0101202209A0028788,심가네,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,12,11,서울특별시 광진구 자양동 12-11,1.12154E+11,서울특별시 광진구 동일로18길,16,,1.12151E+24,리버빌,서울특별시 광진구 동일로18길 16,143841,5079,,,,127.06370325,37.539760991
MA0101202209A0063515,소돼지불맛집,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,251,7,서울특별시 광진구 구의동 251-7,1.12154E+11,서울특별시 광진구 아차산로51길,67,,1.12151E+24,,서울특별시 광진구 아차산로51길 67,143826,5039,,1,,127.08480601,37.540081092
MA0101202209A0064100,신조이자카야,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215780,능동,1121510200,능동,1.12151E+18,1,대지,223,9,서울특별시 광진구 능동 223-9,1.12154E+11,서울특별시 광진구 능동로34길,27,,1.12151E+24,원진빌딩,서울특별시 광진구 능동로34길 27,143847,4985,,,,127.08100931,37.555283604
MA0101202209A0065123,망향비빔국수광,진구점,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,73,5,서울특별시 광진구 구의동 73-5,1.12152E+11,서울특별시 광진구 천호대로,694,,1.12151E+24,,서울특별시 광진구 천호대로 694,143819,4975,,1,,127.09124419,37.549311532
MA0101202209A0065440,행복야식,,I2,음식,I201,한식,I20199,기타 한식 음식점,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215830,자양2동,1121510500,자양동,1.12151E+18,1,대지,685,37,서울특별시 광진구 자양동 685-37,1.12154E+11,서울특별시 광진구 뚝섬로62길,20,,1.12151E+24,좌측호,서울특별시 광진구 뚝섬로62길 20,143875,5112,,1,,127.08786332,37.532357284
MA0101202209A0076205,팔공키친,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,467,1,서울특별시 광진구 화양동 467-1,1.12153E+11,서울특별시 광진구 광나루로,442,,1.12151E+24,동일빌딩,서울특별시 광진구 광나루로 442,143926,5022,,1,,127.0784752,37.545419385
MA0101202209A0086666,망향비빔국수화양점,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,21,1,서울특별시 광진구 화양동 21-1,1.12153E+11,서울특별시 광진구 광나루로,352,,1.12151E+24,,서울특별시 광진구 광나루로 352,143916,5007,,1,,127.06879124,37.54800228
MA0101202209A0084551,도른계,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215780,능동,1121510200,능동,1.12151E+18,1,대지,279,1,서울특별시 광진구 능동 279-1,1.12154E+11,서울특별시 광진구 능동로36길,8,,1.12151E+24,,서울특별시 광진구 능동로36길 8,143847,4985,,1,,127.07952773,37.556212638
MA0101202209A0070696,울랄라대패삼겹,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,210,10,서울특별시 광진구 중곡동 210-10,1.12153E+11,서울특별시 광진구 면목로,183,1,1.12151E+24,,서울특별시 광진구 면목로 183-1,143902,4902,,1,,127.08292649,37.569608114
MA0101202209A0070998,동래정,구의역점,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,252,3,서울특별시 광진구 구의동 252-3,1.12154E+11,서울특별시 광진구 아차산로51길,49,,1.12151E+24,,서울특별시 광진구 아차산로51길 49,143826,5043,,1,,127.08477105,37.539180117
MA0101202209A0094910,본래순대,구의점,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,235,22,서울특별시 광진구 구의동 235-22,1.12154E+11,서울특별시 광진구 광나루로36길,22,,1.12151E+24,,서울특별시 광진구 광나루로36길 22,143824,5031,,1,,127.08642855,37.543972233
MA0101202209A0098434,뚝섬집,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215830,자양2동,1121510500,자양동,1.12151E+18,1,대지,607,15,서울특별시 광진구 자양동 607-15,1.12153E+11,서울특별시 광진구 뚝섬로,610,1,1.12151E+24,,서울특별시 광진구 뚝섬로 610-1,143865,5099,,1,,127.07744345,37.532535767
MA0101202210A0010185,다또오리,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,80,2,서울특별시 광진구 중곡동 80-2,1.12154E+11,서울특별시 광진구 용마산로6길,6,,1.12151E+24,,서울특별시 광진구 용마산로6길 6,143888,4949,,1,,127.08852628,37.557215351
MA0101202210A0005502,담미온수육국밥,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,130,8,서울특별시 광진구 군자동 130-8,1.12153E+11,서울특별시 광진구 동일로,260,,1.12151E+24,,서울특별시 광진구 동일로 260,143839,5000,,1,,127.07135504,37.554650125
MA0101202210A0015557,육회2990,,I2,음식,I201,한식,I20108,소고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,358,9,서울특별시 광진구 군자동 358-9,1.12153E+11,서울특별시 광진구 광나루로,361,,1.12151E+24,광진동양파라곤2단지,서울특별시 광진구 광나루로 361,143840,5003,,1,,127.06975355,37.548470235
MA0101202210A0014831,홍꿀,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215830,자양2동,1121510500,자양동,1.12151E+18,1,대지,683,8,서울특별시 광진구 자양동 683-8,1.12153E+11,서울특별시 광진구 뚝섬로,714,,1.12151E+24,,서울특별시 광진구 뚝섬로 714,143875,5113,,1,,127.08841894,37.53341104
MA0101202210A0050679,목동명품등갈비화양점,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,113,1,서울특별시 광진구 화양동 113-1,1.12154E+11,서울특별시 광진구 능동로19길,35,,1.12151E+24,광진코지웰,서울특별시 광진구 능동로19길 35,143915,5009,,2,,127.07177777,37.547018414
MA0101202210A0037544,영자's곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,169,21,서울특별시 광진구 중곡동 169-21,1.12153E+11,서울특별시 광진구 면목로,172,,1.12151E+24,,서울특별시 광진구 면목로 172,143900,4904,,1,,127.08284604,37.568508957
MA0101202210A0041032,본죽앤비빔밥구의,시장점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,66,59,서울특별시 광진구 구의동 66-59,1.12153E+11,서울특별시 광진구 광나루로,533,,1.12151E+24,화우,서울특별시 광진구 광나루로 533,143819,4977,,1,,127.08886271,37.545069645
